year_month,airport_code,airport_name,state,scheduled_departures,on_time_arrival_pct,dep_delay_rate_pct,avg_dep_delay_min,avg_taxi_out_min,cancellation_rate_pct
2026-02,BUR,Hollywood Burbank/Bob Hope Airport,CA,2134,86.56,15.31,7.36,17.19,2.062
2026-02,SBP,San Luis County Regional Airport,CA,372,79.46,17.3,13.01,19.4,0.538
2026-02,STS,Charles M. Schulz Sonoma County Airport,CA,323,85.0,13.44,5.22,17.72,0.929
2026-02,SNA,John Wayne Orange County International Airport,CA,3343,85.73,17.36,8.61,15.52,0.927
2026-02,MFR,Rogue Valley International-Medford Airport,OR,379,85.9,11.94,5.66,19.31,0.528
2026-02,FAT,Fresno Yosemite International Airport,CA,889,85.93,13.79,7.07,16.6,0.45
2026-02,DLH,Duluth International Airport,MN,179,80.23,17.44,13.8,23.17,3.911
2026-02,ABQ,Albuquerque International Sunport,NM,1679,87.27,13.73,5.26,14.75,0.655
2026-02,MOT,Minot International Airport,ND,184,83.06,16.39,26.05,28.0,0.543
2026-02,LGB,Long Beach International Airport,CA,1129,88.53,14.12,3.44,12.42,0.266
2026-02,GFK,Grand Forks International Airport,ND,102,83.0,11.0,1.49,22.64,1.961
2026-02,PIH,Pocatello Regional Airport,ID,28,96.43,0.0,-7.89,14.04,0.0
2026-02,AZO,Kalamazoo/Battle Creek International Airport,MI,143,70.63,25.17,27.12,22.99,0.0
2026-02,BGM,Greater Binghamton/Edwin A Link field,NY,14,64.29,35.71,20.71,24.36,0.0
2026-02,RST,Rochester International Airport,MN,113,72.57,23.89,17.42,20.24,0.0
2026-02,HIB,Range Regional Airport,MN,48,87.5,16.67,7.1,15.6,0.0
2026-02,GJT,Grand Junction Regional Airport,CO,333,84.34,13.55,5.55,23.04,0.3
2026-02,SGU,St George Regional Airport,UT,367,85.25,14.21,8.45,21.67,0.272
2026-02,ESC,Delta County Airport,MI,48,86.36,9.09,25.39,25.16,8.333
2026-02,BRD,Brainerd Lakes Regional Airport,MN,48,78.72,21.28,15.13,14.49,2.083
2026-02,RHI,Rhinelander Oneida County Airport,WI,56,80.0,20.0,24.15,16.16,1.786
2026-02,MQT,Marquette Sawyer Regional Airport,MI,101,67.71,30.21,42.56,26.68,4.95
2026-02,ATY,Watertown Regional Airport,SD,56,76.79,12.5,13.27,22.88,0.0
2026-02,CDC,Cedar City Regional Airport,UT,48,95.83,2.08,-4.75,16.15,0.0
2026-02,FNT,Bishop International Airport,MI,302,70.71,25.59,26.65,23.39,1.656
2026-02,SJT,San Angelo Regional Mathis Field,TX,74,78.08,21.92,22.89,15.33,1.351
2026-02,FLG,Flagstaff Pulliam Airport,AZ,105,68.69,29.29,31.4,25.1,5.714
2026-02,JST,John Murtha Johnstown Cambria County Airport,PA,56,60.0,34.55,74.29,28.67,1.786
2026-02,LBL,Liberal Mid-America Regional Airport,KS,48,81.4,13.95,28.53,15.91,10.417
2026-02,SUX,Sioux Gateway Airport / Brigadier General Bud Day Field,IA,83,83.13,13.25,12.45,20.89,0.0
2026-02,FMN,Four Corners Regional Airport,NM,28,75.0,7.14,3.18,18.96,0.0
2026-02,DIK,Dickinson Theodore Roosevelt Regional Airport,ND,56,83.33,14.55,6.45,31.31,1.786
2026-02,JMS,Jamestown Regional Airport,ND,48,80.43,17.39,0.15,19.22,4.167
2026-02,DVL,Devils Lake Regional Airport,ND,48,78.72,25.53,31.57,25.09,2.083
2026-02,RIW,Central Wyoming Regional Airport,WY,55,87.27,9.09,14.73,20.78,0.0
2026-02,FOD,Fort Dodge Regional Airport,IA,48,76.6,17.02,25.98,15.68,2.083
2026-02,MCW,Mason City Municipal Airport,IA,48,79.17,18.75,15.56,15.88,0.0
2026-02,HOB,Lea County Regional Airport,NM,56,85.71,10.71,14.73,15.93,0.0
2026-02,ROA,Roanoke–Blacksburg Regional Airport,VA,119,76.52,25.86,20.63,19.26,2.521
2026-02,BIH,Eastern Sierra Regional Airport,CA,65,72.88,23.73,19.9,23.05,9.231
2026-02,COU,Columbia Regional Airport,MO,267,85.61,12.03,5.25,17.26,0.375
2026-02,HNL,Daniel K. Inouye International Airport,HI,4464,81.83,17.56,9.29,16.62,0.896
2026-02,OGG,Kahului International Airport,HI,1966,79.23,20.66,8.91,11.21,0.763
2026-02,SPN,Saipan International Airport,TT,28,96.43,3.57,-0.46,11.11,0.0
2026-03,SLC,Salt Lake City International Airport,UT,10632,85.76,15.18,6.91,17.28,1.213
2026-03,BOS,Boston Logan International Airport,MA,12299,74.05,23.77,14.33,20.87,2.691
2026-03,SFO,San Francisco International Airport,CA,12171,83.97,16.56,9.29,19.89,1.019
2026-03,DTW,Detroit Metropolitan Wayne County Airport,MI,10701,71.58,26.92,21.52,18.97,4.018
2026-03,CLT,Charlotte Douglas International Airport,NC,15278,75.66,26.3,18.03,20.46,2.376
2026-03,DFW,Dallas Fort Worth International Airport,TX,26008,73.39,29.0,19.87,18.58,2.507
2026-03,LAS,Harry Reid International Airport,NV,15169,78.25,24.22,12.5,17.16,1.154
2026-03,STL,St. Louis Lambert International Airport,MO,5400,75.28,29.01,18.33,12.74,2.519
2026-03,PDX,Portland International Airport,OR,5113,86.29,15.99,8.11,15.18,0.939
2026-03,BNA,Nashville International Airport,TN,9623,75.11,30.67,18.82,16.48,2.307
2026-03,CVG,Cincinnati Northern Kentucky International Airport,KY,3105,75.43,22.33,17.74,16.06,2.802
2026-03,CHS,Charleston International Airport,SC,2199,78.95,21.56,15.36,17.14,4.229
2026-03,OKC,OKC Will Rogers World Airport,OK,2023,80.82,19.92,14.85,15.01,1.977
2026-03,CAE,Columbia Metropolitan Airport,SC,391,82.42,21.25,17.79,15.38,6.138
2026-03,ROC,Frederick Douglass Greater Rochester International Airport,NY,845,75.03,23.96,17.49,17.46,3.195
2026-03,GSO,Piedmont Triad International Airport,NC,816,79.92,19.53,17.62,16.68,5.27
2026-03,BUR,Hollywood Burbank/Bob Hope Airport,CA,2556,85.43,16.37,7.06,17.67,1.291
2026-03,IND,Indianapolis International Airport,IN,4362,76.67,23.58,17.51,16.28,2.568
2026-03,AVL,Asheville Regional Airport,NC,747,77.98,21.02,14.1,17.47,2.544
2026-03,GSP,Greenville-Spartanburg International Airport,SC,1202,77.7,22.11,16.76,16.82,3.661
2026-03,BOI,Boise Air Terminal/Gowen Field,ID,2027,86.93,14.35,6.35,15.92,0.987
2026-03,GRB,Austin Straubel International Airport,WI,490,66.06,27.44,29.48,19.8,10.0
2026-03,KOA,Ellison Onizuka Kona International Airport at Keāhole,HI,1435,77.53,19.12,11.17,13.52,3.415
2026-03,RNO,Reno Tahoe International Airport,NV,1830,83.2,17.23,8.09,16.39,0.71
2026-03,PNS,Pensacola International Airport,FL,1263,79.2,21.39,11.62,14.25,3.009
2026-03,LEX,Blue Grass Airport,KY,638,79.81,22.24,19.87,17.14,2.038
2026-03,DSM,Des Moines International Airport,IA,1371,79.23,21.63,17.85,16.27,4.23
2026-03,DAL,Dallas Love Field,TX,6221,70.27,34.18,18.02,13.49,1.286
2026-03,MDT,Harrisburg International Airport,PA,474,72.12,30.04,31.34,15.58,3.797
2026-03,GNV,Gainesville Regional Airport,FL,220,83.49,19.18,18.03,13.7,0.455
2026-03,LGB,Long Beach International Airport,CA,1200,85.02,16.72,5.14,12.6,0.333
2026-03,CHO,Charlottesville Albemarle Airport,VA,150,56.59,41.67,59.93,20.11,12.0
2026-03,PIE,St. Petersburg Clearwater International Airport,FL,906,73.31,24.27,10.92,15.23,1.766
2026-03,CAK,Akron Canton Regional Airport,OH,446,67.48,28.88,30.18,21.1,7.623
2026-03,ACY,Atlantic City International Airport,NJ,230,69.59,32.82,23.69,12.75,15.217
2026-03,LCK,Rickenbacker International Airport,OH,105,67.31,29.81,20.27,14.14,0.952
2026-03,GUF,Jack Edwards National Airport,AL,45,86.05,16.28,7.37,12.33,4.444
2026-03,MLI,Quad City International Airport,IL,345,71.7,25.86,24.94,18.43,6.957
2026-03,BMI,Central Illinois Regional Airport at Bloomington-Normal,IL,186,78.89,19.34,22.34,14.31,2.688
2026-03,GTF,Great Falls International Airport,MT,185,85.56,15.0,6.57,16.04,2.703
2026-03,IAG,Niagara Falls International Airport,NY,48,57.45,40.43,50.02,17.36,2.083
2026-03,LSE,La Crosse Regional Airport,WI,99,83.91,20.69,17.78,11.49,12.121
2026-03,MQT,Marquette Sawyer Regional Airport,MI,116,60.87,36.96,53.25,21.24,20.69
2026-03,ABI,Abilene Regional Airport,TX,195,85.57,16.49,11.04,13.88,0.513
2026-03,CLD,McClellan-Palomar Airport,CA,72,93.06,6.94,6.92,14.04,0.0
2026-03,CWA,Central Wisconsin Airport,WI,69,86.89,11.48,11.16,16.25,11.594
2026-03,FSM,Fort Smith Regional Airport,AR,93,88.89,13.04,19.38,15.03,1.075
2026-03,PWM,Portland International Jetport,ME,641,74.75,19.74,19.86,19.07,4.368
2026-03,LAN,Capital Region International Airport,MI,172,68.71,28.83,38.93,21.48,5.233
2026-03,STS,Charles M. Schulz Sonoma County Airport,CA,443,85.75,12.44,4.25,16.96,0.226
2026-03,KTN,Ketchikan International Airport,AK,186,72.53,26.78,15.37,13.78,1.613
2026-03,OTZ,Ralph Wien Memorial Airport,AK,33,84.85,15.15,1.03,4.88,0.0
2026-03,PAE,Seattle Paine Field International Airport,WA,172,86.47,13.53,2.55,13.97,1.163
2026-04,MDW,Chicago Midway International Airport,IL,6282,77.58,22.66,10.65,14.97,1.178
2026-04,MEM,Frederick W. Smith International Airport,TN,2146,82.13,18.54,11.02,13.99,0.979
2026-04,MHT,Manchester-Boston Regional Airport,NH,553,85.82,15.09,4.31,14.32,0.542
2026-04,MTJ,Montrose Regional Airport,CO,155,90.26,11.04,1.63,17.44,0.645
2026-04,ORF,Norfolk International Airport,VA,1655,84.21,15.75,9.41,16.58,1.027
2026-04,PHX,Phoenix Sky Harbor International Airport,AZ,17679,80.77,21.85,10.41,16.45,0.288
2026-04,PNS,Pensacola International Airport,FL,1282,83.11,17.92,10.6,14.0,0.78
2026-04,PWM,Portland International Jetport,ME,720,82.98,16.2,12.1,15.49,1.389
2026-04,SAT,San Antonio International Airport,TX,3384,82.58,16.94,8.08,13.5,0.739
2026-04,SFO,San Francisco International Airport,CA,12401,74.72,26.56,15.29,25.82,0.702
2026-04,SLC,Salt Lake City International Airport,UT,9877,84.37,13.88,5.48,18.3,0.385
2026-04,STT,Cyril E. King Airport,VI,611,82.78,16.97,6.85,16.86,0.655
2026-04,TPA,Tampa International Airport,FL,6952,82.29,19.34,9.96,15.15,0.489
2026-04,TUS,Tucson International Airport,AZ,1834,85.46,16.16,6.75,16.32,0.436
2026-04,AMA,Rick Husband Amarillo International Airport,TX,386,83.85,15.1,8.34,14.81,0.518
2026-04,AUS,Austin Bergstrom International Airport,TX,7647,77.5,22.65,12.43,15.98,0.588
2026-04,BOS,Boston Logan International Airport,MA,12626,79.34,20.23,9.79,19.76,0.309
2026-04,CLE,Cleveland Hopkins International Airport,OH,3498,83.75,15.68,7.72,15.06,1.001
2026-04,DEN,Denver International Airport,CO,25345,82.46,18.54,8.13,19.17,0.272
2026-04,DSM,Des Moines International Airport,IA,1307,82.61,15.07,12.35,15.21,2.525
2026-04,EUG,Eugene Airport,OR,708,84.09,16.17,9.72,16.01,0.424
2026-04,HNL,Daniel K. Inouye International Airport,HI,4809,82.84,18.2,8.04,16.95,0.603
2026-04,HRL,Valley International Airport,TX,321,83.44,17.81,7.94,13.45,0.312
2026-04,ITO,Hilo International Airport,HI,578,79.3,18.61,5.26,9.8,0.519
2026-04,JAN,Jackson-Medgar Wiley Evers International Airport,MS,499,83.5,17.3,11.84,14.6,0.401
2026-04,LGA,LaGuardia Airport,NY,11443,76.49,21.93,11.95,25.72,0.953
2026-04,AGS,Augusta Regional At Bush Field,GA,258,68.63,35.16,20.66,19.16,0.775
2026-04,CHO,Charlottesville Albemarle Airport,VA,175,63.25,28.92,26.28,20.52,5.143
2026-04,HHH,Hilton Head Airport,SC,263,82.69,19.39,10.99,17.18,0.0
2026-04,CHA,Chattanooga Metropolitan Airport (Lovell Field),TN,527,73.96,22.4,16.01,17.83,3.416
2026-04,GRB,Austin Straubel International Airport,WI,520,76.47,18.35,16.85,17.94,4.615
2026-04,DFW,Dallas Fort Worth International Airport,TX,25686,73.9,26.88,15.82,18.84,1.331
2026-04,MDT,Harrisburg International Airport,PA,537,78.79,20.83,20.55,14.27,1.676
2026-04,LEX,Blue Grass Airport,KY,786,83.94,15.65,4.42,16.94,1.654
2026-04,STX,Henry E. Rohlsen Airport,VI,123,82.79,17.21,2.93,13.98,0.813
2026-05,ATL,Hartsfield Jackson Atlanta International Airport,GA,27535,77.17,22.22,11.67,17.32,1.18
2026-05,HSV,Huntsville International Airport,AL,664,82.15,19.17,12.36,15.66,1.807
2026-05,CVG,Cincinnati Northern Kentucky International Airport,KY,3064,82.45,15.86,8.27,15.14,1.012
2026-05,CLT,Charlotte Douglas International Airport,NC,15778,77.35,23.29,13.2,21.09,0.298
2026-05,GSP,Greenville-Spartanburg International Airport,SC,1302,83.89,17.31,8.38,15.72,1.075
2026-05,MSY,Louis Armstrong New Orleans International Airport,LA,4194,73.53,29.0,18.26,14.73,0.835
2026-05,IND,Indianapolis International Airport,IN,4324,82.54,18.48,8.64,14.82,0.879
2026-05,PIT,Pittsburgh International Airport,PA,3778,84.58,15.9,7.79,15.42,0.794
2026-05,SLC,Salt Lake City International Airport,UT,10146,85.27,14.78,5.56,17.47,0.424
2026-05,RIC,Richmond International Airport,VA,1623,81.61,18.45,9.86,16.47,0.801
2026-05,BWI,Baltimore/Washington International Thurgood Marshall Airport,MD,8161,76.71,28.46,14.81,15.34,0.282
2026-05,PDX,Portland International Airport,OR,5535,83.86,15.97,7.58,16.56,0.416
2026-05,RDU,Raleigh-Durham International Airport,NC,4884,81.39,18.17,9.92,17.4,0.86
2026-05,ONT,Ontario International Airport,CA,2298,79.99,20.82,9.29,14.18,0.696
2026-05,MIA,Miami International Airport,FL,9296,75.29,24.18,14.51,20.96,0.452
2026-05,BDL,Bradley International Airport,CT,1981,84.98,13.97,6.22,14.91,0.656
2026-05,SNA,John Wayne Orange County International Airport,CA,3835,81.28,19.89,10.13,15.88,0.782
2026-05,MDW,Chicago Midway International Airport,IL,6269,74.03,31.47,15.8,14.06,0.351
2026-05,STL,St. Louis Lambert International Airport,MO,5375,77.54,26.19,16.64,12.18,0.837
2026-05,RSW,Southwest Florida International Airport,FL,2802,82.45,18.55,11.05,15.67,0.535
2026-05,MKE,General Mitchell International Airport,WI,2735,80.58,18.2,8.46,15.6,0.731
2026-05,CRP,Corpus Christi International Airport,TX,370,79.49,23.46,18.31,15.32,3.243
2026-05,MEM,Frederick W. Smith International Airport,TN,2228,79.81,22.14,15.52,14.43,1.077
2026-05,BLV,Scott AFB/Midamerica Airport,IL,140,62.59,28.78,31.79,11.78,0.714
2026-05,PGD,Punta Gorda Airport,FL,550,80.55,22.18,11.5,12.28,0.0
2026-05,FAT,Fresno Yosemite International Airport,CA,1117,80.94,18.92,14.74,16.15,0.627
2026-05,AZA,Mesa Gateway Airport,AZ,480,76.15,20.83,11.76,15.71,0.0
2026-05,SFB,Orlando Sanford International Airport,FL,842,70.8,29.37,18.49,16.31,0.119
2026-05,SBN,South Bend International Airport,IN,710,74.14,22.68,19.47,17.68,1.268
2026-05,PSP,Palm Springs International Airport,CA,1215,75.52,23.24,14.78,17.21,0.823
2026-05,PBG,Plattsburgh International Airport,NY,29,31.03,58.62,32.52,14.1,0.0
2026-05,ICT,Wichita Dwight D. Eisenhower National Airport,KS,1007,78.0,21.73,13.09,15.32,1.291
2026-05,USA,Concord-Padgett Regional Airport,NC,63,47.62,42.86,58.46,14.33,0.0
2026-05,LRD,Laredo International Airport,TX,162,84.52,16.77,13.45,13.45,4.321
2026-05,PSM,Portsmouth International Airport at Pease,NH,47,76.09,23.91,40.33,14.35,2.128
2026-05,BIL,Billings Logan International Airport,MT,383,89.74,10.7,4.24,16.72,0.0
2026-05,BZN,Bozeman Yellowstone International Airport,MT,849,82.56,17.56,7.89,16.37,0.707
2026-05,ALB,Albany International Airport,NY,1186,86.22,14.53,6.44,13.14,0.759
2026-05,TOL,Eugene F. Kranz Toledo Express Airport,OH,38,65.79,31.58,15.97,12.18,0.0
2026-05,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,CA,21,76.19,19.05,13.24,11.52,0.0
2026-05,MSO,Missoula Montana Airport,MT,432,88.55,12.79,7.9,15.59,0.463
2026-05,ACY,Atlantic City International Airport,NJ,59,50.85,42.37,59.27,12.86,0.0
2026-05,PVD,Rhode Island T. F. Green International Airport,RI,1366,83.1,17.89,6.86,13.8,0.586
2026-05,MOT,Minot International Airport,ND,236,85.47,14.1,14.74,17.33,0.847
2026-05,PSC,Tri Cities Airport,WA,497,85.31,15.49,11.08,16.19,0.0
2026-05,SHV,Shreveport Regional Airport,LA,524,73.68,23.39,23.59,17.58,2.099
2026-05,BMI,Central Illinois Regional Airport at Bloomington-Normal,IL,181,87.22,12.78,7.72,15.25,0.552
2026-05,EUG,Eugene Airport,OR,807,81.59,17.25,10.03,15.22,0.124
2026-05,HGR,Hagerstown Regional Richard A Henson Field,MD,21,76.19,38.1,11.57,10.52,0.0
2026-05,FCA,Glacier Park International Airport,MT,334,82.18,15.06,5.74,16.48,0.599
2026-05,MHK,Manhattan Regional Airport,KS,155,88.0,12.67,3.93,12.39,3.226
2026-05,LFT,Lafayette Regional Airport,LA,184,77.14,26.86,32.9,17.79,4.891
2026-05,ACT,Waco Regional Airport,TX,93,90.91,13.48,3.96,12.45,4.301
2026-05,CLL,Easterwood Field,TX,93,78.89,18.89,18.97,13.89,3.226
2026-05,RDM,Roberts Field,OR,583,82.59,17.04,6.04,17.38,0.343
2026-05,LBB,Lubbock Preston Smith International Airport,TX,532,82.57,19.62,14.73,14.68,1.316
2026-05,GRK,Killeen Regional Airport / Robert Gray Army Airfield,TX,179,85.38,16.37,8.31,16.26,4.469
2026-05,HHH,Hilton Head Airport,SC,311,80.07,22.33,18.84,16.29,0.643
2026-05,BFL,Meadows Field,CA,251,87.9,9.27,3.79,18.61,1.195
2026-05,TXK,Texarkana Regional Airport (Webb Field),AR,62,83.61,9.84,2.64,15.51,1.613
2026-05,TYR,Tyler Pounds Regional Airport,TX,93,79.12,20.88,12.99,15.38,2.151
2026-05,ALO,Waterloo Regional Airport,IA,59,86.44,15.25,15.58,13.34,0.0
2026-05,STT,Cyril E. King Airport,VI,481,87.9,14.82,4.49,15.09,0.416
2026-05,BTV,Patrick Leahy Burlington International Airport,VT,549,81.7,13.63,6.48,17.9,1.093
2026-05,SCE,State College Regional Airport,PA,83,77.5,18.75,23.06,15.06,3.614
2026-05,LWS,Lewiston Nez Perce County Airport,ID,62,98.39,1.61,-5.4,14.45,0.0
2026-05,PIH,Pocatello Regional Airport,ID,54,100.0,0.0,-12.46,13.02,0.0
2026-05,JAC,Jackson Hole Airport,WY,457,83.74,18.1,10.37,17.51,0.875
2026-05,INL,Falls International Airport,MN,54,96.3,5.56,-8.39,11.41,0.0
2026-05,BRD,Brainerd Lakes Regional Airport,MN,56,98.21,1.79,-4.68,14.59,0.0
2026-05,RHI,Rhinelander Oneida County Airport,WI,68,94.12,4.41,-6.93,13.47,0.0
2026-05,CDC,Cedar City Regional Airport,UT,54,90.74,7.41,31.72,17.22,0.0
2026-05,TWF,Joslin Field Magic Valley Regional Airport,ID,85,95.29,4.71,-1.4,12.38,0.0
2026-05,BPT,Jack Brooks Regional Airport,TX,61,85.0,13.33,17.87,19.1,1.639
2026-05,CMX,Houghton County Memorial Airport,MI,62,70.49,18.03,23.2,18.25,1.613
2026-05,JLN,Joplin Regional Airport,MO,53,76.47,22.64,15.62,15.3,0.0
2026-05,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,WV,53,76.0,22.0,72.92,16.86,5.66
2026-05,LAR,Laramie Regional Airport,WY,53,71.15,19.23,7.73,25.83,1.887
2026-05,COD,Yellowstone Regional Airport,WY,77,68.83,35.06,46.08,22.64,0.0
2026-05,RKS,Southwest Wyoming Regional Airport,WY,62,78.69,18.03,24.08,22.26,1.613
2026-05,SUX,Sioux Gateway Airport / Brigadier General Bud Day Field,IA,80,73.08,25.64,32.81,16.14,2.5
2026-05,RIW,Central Wyoming Regional Airport,WY,62,83.33,18.03,19.44,19.69,1.613
2026-05,SAF,Santa Fe Municipal Airport,NM,390,83.64,18.32,12.32,19.4,2.051
2026-05,OTH,Southwest Oregon Regional Airport,OR,42,50.0,40.48,27.38,17.71,0.0
2026-05,ITO,Hilo International Airport,HI,568,78.19,19.68,7.68,10.2,0.704
2026-06,SFO,San Francisco International Airport,CA,13415,67.06,36.24,23.63,25.07,0.701
2026-06,PDX,Portland International Airport,OR,6024,80.27,22.0,12.68,16.12,0.614
2026-06,DCA,Ronald Reagan Washington National Airport,VA,11953,71.64,28.36,22.58,22.76,4.936
2026-06,PHX,Phoenix Sky Harbor International Airport,AZ,15685,72.37,30.52,18.65,15.61,0.434
2026-06,AUS,Austin Bergstrom International Airport,TX,7879,69.07,33.38,21.22,15.78,0.977
2026-06,IAD,Washington Dulles International Airport,VA,5053,78.09,17.1,13.9,22.8,0.93
2026-06,MIA,Miami International Airport,FL,8797,74.23,25.37,16.16,20.4,0.784
2026-06,FSD,Sioux Falls Regional Airport,SD,694,77.99,21.76,16.16,17.44,2.017
2026-06,DSM,Des Moines International Airport,IA,1356,74.96,23.77,20.0,14.45,2.876
2026-06,SAV,Savannah Hilton Head International Airport,GA,1656,79.59,22.63,16.88,15.22,1.812
2026-06,TPA,Tampa International Airport,FL,5964,77.73,24.67,15.71,14.47,0.855
2026-06,CVG,Cincinnati Northern Kentucky International Airport,KY,3129,77.7,21.66,15.55,14.42,1.566
2026-06,KOA,Ellison Onizuka Kona International Airport at Keāhole,HI,1370,89.07,10.34,2.86,12.04,0.511
2026-06,FLL,Fort Lauderdale Hollywood International Airport,FL,6077,74.31,25.95,17.16,17.17,1.135
2026-06,MCI,Kansas City International Airport,MO,4581,76.69,26.46,16.31,14.02,1.244
2026-06,STL,St. Louis Lambert International Airport,MO,5463,69.02,33.32,20.79,12.32,1.172
2026-06,DRO,Durango La Plata County Airport,CO,444,77.68,20.91,16.25,19.45,0.901
2026-06,RNO,Reno Tahoe International Airport,NV,1946,75.85,26.26,13.59,16.67,0.976
2026-06,TVC,Cherry Capital Airport,MI,732,78.94,22.97,19.09,16.17,4.235
2026-06,STT,Cyril E. King Airport,VI,434,82.46,17.55,13.48,14.12,0.23
2026-06,ONT,Ontario International Airport,CA,2304,76.68,26.39,15.01,13.46,0.998
2026-06,GEG,Spokane International Airport,WA,1668,80.3,22.16,12.39,15.34,0.42
2026-06,RDM,Roberts Field,OR,580,78.61,23.49,12.97,17.13,0.172
2026-06,BQN,Rafael Hernández International Airport,PR,213,75.24,27.36,24.38,12.17,0.469
2026-06,MTJ,Montrose Regional Airport,CO,192,78.61,27.89,44.77,18.35,1.042
2026-06,ICT,Wichita Dwight D. Eisenhower National Airport,KS,1016,72.4,28.38,23.78,16.47,2.559
2026-06,PWM,Portland International Jetport,ME,1201,81.33,18.81,19.26,15.8,2.165
2026-06,BIL,Billings Logan International Airport,MT,412,86.21,13.2,6.1,15.91,0.728
2026-06,BHM,Birmingham-Shuttlesworth International Airport,AL,1441,76.68,25.2,19.11,13.96,2.498
2026-06,ATW,Appleton International Airport,WI,592,84.17,17.87,12.47,14.82,1.689
2026-06,SPN,Saipan International Airport,TT,30,90.0,6.67,-0.1,12.87,0.0
2026-06,MKE,General Mitchell International Airport,WI,2656,79.18,20.88,11.46,15.1,2.108
2026-06,MAF,Midland International Air and Space Port,TX,751,79.86,21.34,13.86,14.88,2.663
2026-06,HDN,Yampa Valley Airport,CO,128,74.22,28.13,23.76,20.58,0.0
2026-06,FAR,Hector International Airport,ND,558,80.81,19.23,10.81,16.32,2.151
2026-06,HOU,William P. Hobby Airport,TX,4514,63.64,39.46,21.76,14.1,0.62
2026-06,ISP,Long Island MacArthur Airport,NY,415,80.0,22.09,13.59,11.66,0.723
2026-06,ITO,Hilo International Airport,HI,549,85.37,11.85,3.22,9.81,1.639
2026-06,JAN,Jackson-Medgar Wiley Evers International Airport,MS,545,76.76,24.86,17.97,14.98,3.303
2026-06,MDW,Chicago Midway International Airport,IL,6937,64.2,39.63,22.96,14.97,1.528
2026-06,OAK,Oakland San Francisco Bay Airport,CA,2597,69.67,35.11,16.82,12.63,0.424
2026-06,PVD,Rhode Island T. F. Green International Airport,RI,1315,80.09,21.33,18.07,14.51,3.042
2026-07,SDF,Louisville Muhammad Ali International Airport,KY,2015,78.11,21.8,14.31,14.91,2.581
2026-07,BNA,Nashville International Airport,TN,10098,64.16,39.94,24.82,17.22,1.842
2026-07,CHA,Chattanooga Metropolitan Airport (Lovell Field),TN,435,70.21,32.31,30.05,14.87,2.529
2026-07,MIA,Miami International Airport,FL,9204,63.59,35.0,27.74,22.52,2.075
2026-07,ALB,Albany International Airport,NY,1149,73.44,29.05,25.95,15.22,3.22
2026-07,CLL,Easterwood Field,TX,92,88.04,10.87,4.87,11.74,0.0
2026-07,JAX,Jacksonville International Airport,FL,2720,71.18,28.79,24.34,15.47,3.713
2026-07,BMI,Central Illinois Regional Airport at Bloomington-Normal,IL,144,84.17,18.71,23.01,15.37,3.472
2026-07,STS,Charles M. Schulz Sonoma County Airport,CA,629,78.84,19.65,8.53,17.11,1.272
2026-07,TLH,Tallahassee International Airport,FL,434,76.2,22.25,17.25,15.71,3.687
2026-07,PDX,Portland International Airport,OR,6304,78.02,20.7,11.7,15.89,0.92
2026-07,HSV,Huntsville International Airport,AL,732,79.04,22.69,18.61,15.75,2.459
2026-07,AVP,Wilkes-Barre/Scranton International Airport,PA,150,74.15,25.17,22.8,15.56,2.0
2026-07,XNA,Northwest Arkansas National Airport,AR,1462,77.59,20.85,18.14,17.92,2.873
2026-07,LFT,Lafayette Regional Airport,LA,175,75.72,27.17,34.49,17.97,1.143
2026-07,MAF,Midland International Air and Space Port,TX,756,80.16,20.72,14.75,14.96,0.397
2026-07,TXK,Texarkana Regional Airport (Webb Field),AR,62,80.65,24.19,14.44,15.55,0.0
2026-07,SRQ,Sarasota Bradenton International Airport,FL,1185,72.79,26.63,25.19,14.11,1.772
2026-07,MSO,Missoula Montana Airport,MT,627,80.58,19.14,13.28,16.68,0.0
2026-07,AEX,Alexandria International Airport,LA,154,84.31,13.73,4.61,17.27,0.649
2026-07,PIA,General Wayne A. Downing Peoria International Airport,IL,472,76.25,23.75,24.85,16.39,2.754
2026-07,AVL,Asheville Regional Airport,NC,1020,73.31,28.43,24.51,15.64,2.745
2026-07,STL,St. Louis Lambert International Airport,MO,5725,71.48,33.59,20.59,12.03,1.764
2026-07,TYR,Tyler Pounds Regional Airport,TX,92,85.87,16.3,11.48,12.36,0.0
2026-07,PWM,Portland International Jetport,ME,1251,75.34,26.61,24.71,16.04,5.675
2026-07,MOB,Mobile Regional Airport,AL,171,75.15,28.82,19.13,14.41,0.585
2026-07,MHK,Manhattan Regional Airport,KS,123,83.47,14.88,8.75,15.09,1.626
2026-07,YUM,Yuma International Airport / Marine Corps Air Station Yuma,AZ,122,89.26,13.22,14.32,16.55,0.82
2026-07,EUG,Eugene Airport,OR,884,76.94,20.68,13.14,15.85,0.452
2026-07,TUS,Tucson International Airport,AZ,1398,80.58,20.36,10.1,15.81,0.215
2026-07,CRW,Yeager Airport,WV,202,62.03,41.49,36.7,23.1,6.931
2026-07,RIC,Richmond International Airport,VA,1696,71.05,31.52,24.72,16.13,4.599
2026-07,GEG,Spokane International Airport,WA,1779,78.35,20.37,12.06,14.94,0.675
