origin,flight_date,airport_code,y,lightgbm,seasonal_naive,mean_4wk_same_weekday,target
2026-06-05,2026-06-11,LAS,0.3551,0.23337497145308309,0.26653,0.300465,arr_delay_rate
2026-06-05,2026-06-12,LAS,0.41649,0.1899370380655725,0.2751,0.28613500000000003,arr_delay_rate
2026-06-05,2026-06-06,LAX,0.172,0.2010145711067723,0.106,0.162085,arr_delay_rate
2026-06-05,2026-06-07,LAX,0.24635,0.21412715850818936,0.15827,0.1941,arr_delay_rate
2026-06-05,2026-06-08,LAX,0.24913,0.21358082926749106,0.17699,0.233335,arr_delay_rate
2026-06-05,2026-06-09,LAX,0.18406,0.20817184539049538,0.1611,0.1935125,arr_delay_rate
2026-06-05,2026-06-10,LAX,0.24015,0.1730662084288639,0.20881,0.1959975,arr_delay_rate
2026-06-05,2026-06-11,LAX,0.29298,0.19760540577475086,0.21853,0.24018,arr_delay_rate
2026-06-05,2026-06-12,LAX,0.30053,0.19615035658571975,0.20211,0.2146975,arr_delay_rate
2026-06-05,2026-06-06,MCO,0.17136,0.1971301676921983,0.17453,0.17029,arr_delay_rate
2026-06-05,2026-06-07,MCO,0.24471,0.29660161155087683,0.24942,0.226485,arr_delay_rate
2026-06-05,2026-06-08,MCO,0.1844,0.2752707841428912,0.20853,0.2120425,arr_delay_rate
2026-06-05,2026-06-09,MCO,0.10797,0.21620751891590348,0.13193,0.1987425,arr_delay_rate
2026-06-05,2026-06-10,MCO,0.22165,0.17892311864598887,0.12665,0.1958025,arr_delay_rate
2026-06-05,2026-06-11,MCO,0.24257,0.21706745829654522,0.12201,0.17264249999999998,arr_delay_rate
2026-06-05,2026-06-12,MCO,0.32143,0.25519293576822716,0.11111,0.179495,arr_delay_rate
2026-06-05,2026-06-06,ORD,0.2623,0.2364204563790304,0.14786,0.16187500000000002,arr_delay_rate
2026-06-05,2026-06-07,ORD,0.52885,0.28929747457551047,0.16129,0.309075,arr_delay_rate
2026-06-05,2026-06-08,ORD,0.52088,0.3104114799721852,0.14058,0.305985,arr_delay_rate
2026-06-05,2026-06-09,ORD,0.25681,0.2507233496609398,0.12897,0.20056000000000002,arr_delay_rate
2026-06-05,2026-06-10,ORD,0.39356,0.27741632930598953,0.12845,0.1809675,arr_delay_rate
2026-06-05,2026-06-11,ORD,0.44694,0.3045430123075581,0.17731,0.1948175,arr_delay_rate
2026-06-05,2026-06-12,ORD,0.39049,0.3252760744446677,0.33651,0.2391125,arr_delay_rate
2026-06-05,2026-06-06,PHX,0.18376,0.14850856699657905,0.13469,0.1742175,arr_delay_rate
2026-06-05,2026-06-07,PHX,0.30368,0.17341507917791643,0.1625,0.21942499999999998,arr_delay_rate
2026-06-05,2026-06-08,PHX,0.25461,0.17426887035906483,0.18421,0.2672575,arr_delay_rate
2026-06-05,2026-06-09,PHX,0.23913,0.17638074651971355,0.23483,0.2468175,arr_delay_rate
2026-06-05,2026-06-10,PHX,0.2279,0.16032254053886316,0.20498,0.24052,arr_delay_rate
2026-06-05,2026-06-11,PHX,0.26604,0.20298679574865544,0.33519,0.2919575,arr_delay_rate
2026-06-05,2026-06-12,PHX,0.39885,0.21744863060483435,0.22963,0.241365,arr_delay_rate
2026-06-05,2026-06-06,SEA,0.15933,0.17854163325951,0.18182,0.160995,arr_delay_rate
2026-06-05,2026-06-07,SEA,0.21584,0.19181339692045754,0.14429,0.16562500000000002,arr_delay_rate
2026-06-05,2026-06-08,SEA,0.24172,0.18376623110564844,0.16367,0.168815,arr_delay_rate
2026-06-05,2026-06-09,SEA,0.25202,0.19682040312546378,0.10148,0.16088249999999998,arr_delay_rate
2026-06-05,2026-06-10,SEA,0.22266,0.1541713285916619,0.14168,0.1799125,arr_delay_rate
2026-06-05,2026-06-11,SEA,0.28352,0.1976195056570467,0.15205,0.22136999999999998,arr_delay_rate
2026-06-05,2026-06-12,SEA,0.23314,0.2331432591966578,0.18835,0.233205,arr_delay_rate
2026-06-12,2026-06-13,ATL,0.16195,0.24944679355537597,0.13066,0.16843750000000002,arr_delay_rate
2026-06-12,2026-06-14,ATL,0.58393,0.40265028470580955,0.22919,0.25014000000000003,arr_delay_rate
2026-06-12,2026-06-15,ATL,0.32099,0.3726815919215533,0.26226,0.27812749999999997,arr_delay_rate
2026-06-12,2026-06-16,ATL,0.13483,0.18012323069368436,0.1264,0.2151075,arr_delay_rate
2026-06-12,2026-06-17,ATL,0.14382,0.214010824563854,0.18913,0.18888749999999999,arr_delay_rate
2026-06-12,2026-06-18,ATL,0.58885,0.23299702970537634,0.20302,0.16707,arr_delay_rate
2026-06-12,2026-06-19,ATL,0.34773,0.25318209115892487,0.24646,0.275365,arr_delay_rate
2026-06-12,2026-06-13,CLT,0.44298,0.2291832403907434,0.1617,0.251985,arr_delay_rate
2026-06-12,2026-06-14,CLT,0.45621,0.2364377503541456,0.18849,0.20661249999999998,arr_delay_rate
2026-06-12,2026-06-15,CLT,0.25049,0.2871637667499325,0.24023,0.26029749999999996,arr_delay_rate
2026-06-12,2026-06-16,CLT,0.13701,0.1951554885662872,0.19959,0.204905,arr_delay_rate
2026-06-12,2026-06-17,CLT,0.16364,0.20237208388311695,0.26735,0.22594499999999998,arr_delay_rate
2026-06-12,2026-06-18,CLT,0.4743,0.26078618140787035,0.24752,0.251585,arr_delay_rate
2026-06-12,2026-06-19,CLT,0.51073,0.2193442128041848,0.37931,0.2356075,arr_delay_rate
2026-06-12,2026-06-13,DEN,0.2321,0.21135828934586062,0.25694,0.231695,arr_delay_rate
2026-06-12,2026-06-14,DEN,0.4171,0.22945563583353887,0.39835,0.28595,arr_delay_rate
2026-06-12,2026-06-15,DEN,0.24145,0.2785181917547035,0.52134,0.42673750000000005,arr_delay_rate
2026-06-12,2026-06-16,DEN,0.17012,0.2098979429934944,0.27681,0.24311750000000001,arr_delay_rate
2026-06-12,2026-06-17,DEN,0.23648,0.18085034125314844,0.27455,0.2596375,arr_delay_rate
2026-06-12,2026-06-18,DEN,0.33065,0.22011130257382716,0.36864,0.34036500000000003,arr_delay_rate
2026-06-12,2026-06-19,DEN,0.32416,0.20026281791514772,0.3055,0.28110500000000005,arr_delay_rate
2026-06-12,2026-06-13,DFW,0.42026,0.22739719047800167,0.48333,0.3145625,arr_delay_rate
2026-06-12,2026-06-14,DFW,0.63775,0.2267553230585978,0.80718,0.43662500000000004,arr_delay_rate
2026-06-12,2026-06-15,DFW,0.40085,0.1844235818777355,0.45358,0.34915749999999995,arr_delay_rate
2026-06-12,2026-06-16,DFW,0.17667,0.2401021393748137,0.22722,0.44482,arr_delay_rate
2026-06-12,2026-06-17,DFW,0.21175,0.20822827226201088,0.21082,0.33675,arr_delay_rate
2026-06-12,2026-06-18,DFW,0.33475,0.18001187257693507,0.2955,0.31501999999999997,arr_delay_rate
2026-06-12,2026-06-19,DFW,0.9061,0.21847033728540383,0.63158,0.33920500000000003,arr_delay_rate
2026-06-12,2026-06-13,LAS,0.25469,0.19627035338938015,0.1752,0.15069,arr_delay_rate
2026-06-12,2026-06-14,LAS,0.43067,0.24575161986089522,0.33402,0.2926225,arr_delay_rate
2026-06-12,2026-06-15,LAS,0.33878,0.21883363707465048,0.29459,0.37999499999999997,arr_delay_rate
2026-06-12,2026-06-16,LAS,0.16386,0.24501061897017923,0.19471,0.22247499999999998,arr_delay_rate
2026-06-12,2026-06-17,LAS,0.2542,0.2558590309133624,0.24402,0.2450425,arr_delay_rate
2026-06-12,2026-06-18,LAS,0.46281,0.2067231155770359,0.3551,0.3285325,arr_delay_rate
2026-06-12,2026-06-19,LAS,0.45752,0.24301099810273522,0.41649,0.326315,arr_delay_rate
2026-06-12,2026-06-13,LAX,0.27416,0.19007678757187896,0.172,0.172035,arr_delay_rate
2026-06-12,2026-06-14,LAX,0.32437,0.2398011074343663,0.24635,0.2062525,arr_delay_rate
2026-06-12,2026-06-15,LAX,0.26527,0.26483281161422056,0.24913,0.23530500000000001,arr_delay_rate
2026-06-12,2026-06-16,LAX,0.14312,0.18594851600794385,0.18406,0.1998925,arr_delay_rate
2026-06-12,2026-06-17,LAX,0.20896,0.22151784134612132,0.24015,0.2157775,arr_delay_rate
2026-06-12,2026-06-18,LAX,0.31443,0.21458344030350435,0.29298,0.25173,arr_delay_rate
2026-06-12,2026-06-19,LAX,0.26821,0.23937316004175627,0.30053,0.23652,arr_delay_rate
2026-06-12,2026-06-13,MCO,0.25806,0.2664750899729728,0.17136,0.1821025,arr_delay_rate
2026-06-12,2026-06-14,MCO,0.343,0.35697593924524695,0.24471,0.22988,arr_delay_rate
2026-06-12,2026-06-15,MCO,0.25653,0.28581079761216555,0.1844,0.18688,arr_delay_rate
2026-06-12,2026-06-16,MCO,0.34848,0.24956294693565917,0.10797,0.16051749999999998,arr_delay_rate
2026-06-12,2026-06-17,MCO,0.20854,0.2726465137616616,0.22165,0.219315,arr_delay_rate
2026-06-12,2026-06-18,MCO,0.31731,0.2732882118301221,0.24257,0.19690000000000002,arr_delay_rate
2026-06-12,2026-06-19,MCO,0.46699,0.21049100852283342,0.32143,0.233725,arr_delay_rate
2026-06-12,2026-06-13,ORD,0.30312,0.34505158512771283,0.2623,0.1968725,arr_delay_rate
2026-06-12,2026-06-14,ORD,0.32685,0.3662319170620175,0.52885,0.3956675,arr_delay_rate
2026-06-12,2026-06-15,ORD,0.18519,0.3837006026849952,0.52088,0.39431250000000007,arr_delay_rate
2026-06-12,2026-06-16,ORD,0.29961,0.3181348164666644,0.25681,0.21543250000000003,arr_delay_rate
2026-06-12,2026-06-17,ORD,0.62381,0.2887806097130783,0.39356,0.23092500000000005,arr_delay_rate
2026-06-12,2026-06-18,ORD,0.4245,0.24418541760366538,0.44694,0.253285,arr_delay_rate
2026-06-12,2026-06-19,ORD,0.25239,0.28290144604104733,0.39049,0.27766,arr_delay_rate
2026-06-12,2026-06-13,PHX,0.30085,0.19808702622361168,0.18376,0.1859575,arr_delay_rate
2026-06-12,2026-06-14,PHX,0.4453,0.21947650335374325,0.30368,0.22848000000000002,arr_delay_rate
2026-06-12,2026-06-15,PHX,0.36852,0.3059100778837823,0.25461,0.27091,arr_delay_rate
2026-06-12,2026-06-16,PHX,0.25249,0.26907660449135823,0.23913,0.267645,arr_delay_rate
2026-06-12,2026-06-17,PHX,0.29389,0.24700162087538408,0.2279,0.25123249999999997,arr_delay_rate
2026-06-12,2026-06-18,PHX,0.34637,0.25530957608944044,0.26604,0.281545,arr_delay_rate
2026-06-12,2026-06-19,PHX,0.35161,0.23330039662737762,0.39885,0.2836725,arr_delay_rate
2026-06-12,2026-06-13,SEA,0.20732,0.20631297343553381,0.15933,0.176905,arr_delay_rate
2026-06-12,2026-06-14,SEA,0.30857,0.25506356292098276,0.21584,0.1869775,arr_delay_rate
2026-06-12,2026-06-15,SEA,0.25905,0.23739967706453743,0.24172,0.1968475,arr_delay_rate
2026-06-12,2026-06-16,SEA,0.14286,0.21551941990487444,0.25202,0.19013500000000003,arr_delay_rate
2026-06-12,2026-06-17,SEA,0.21654,0.21292717303861106,0.22266,0.18705499999999997,arr_delay_rate
2026-06-12,2026-06-18,SEA,0.3428,0.20556975291043325,0.28352,0.22781749999999998,arr_delay_rate
2026-06-12,2026-06-19,SEA,0.30916,0.21234855423344826,0.23314,0.23105499999999998,arr_delay_rate
2026-06-19,2026-06-20,ATL,0.15435,0.2229769271517176,0.16195,0.18671000000000001,arr_delay_rate
2026-06-19,2026-06-21,ATL,0.18202,0.25958714066090566,0.58393,0.3132475,arr_delay_rate
2026-06-19,2026-06-22,ATL,0.28836,0.2868889178786507,0.32099,0.295465,arr_delay_rate
2026-06-19,2026-06-23,ATL,0.17327,0.19930997500681447,0.13483,0.20271499999999998,arr_delay_rate
2026-06-19,2026-06-24,ATL,0.18456,0.16869826470268812,0.14382,0.16081499999999999,arr_delay_rate
2026-06-19,2026-06-25,ATL,0.14925,0.15285570019936956,0.58885,0.2633575,arr_delay_rate
2026-06-19,2026-06-26,ATL,0.14528,0.20852929531008998,0.34773,0.24092999999999998,arr_delay_rate
2026-06-19,2026-06-20,CLT,0.46822,0.31305955252765394,0.44298,0.32974,arr_delay_rate
2026-06-19,2026-06-21,CLT,0.37647,0.35927514256415327,0.45621,0.28134000000000003,arr_delay_rate
2026-06-19,2026-06-22,CLT,0.382,0.26510306066794226,0.25049,0.2731075,arr_delay_rate
2026-06-19,2026-06-23,CLT,0.22967,0.16789776561209555,0.13701,0.192215,arr_delay_rate
2026-06-19,2026-06-24,CLT,0.16433,0.1765937261831315,0.16364,0.214855,arr_delay_rate
2026-06-19,2026-06-25,CLT,0.24806,0.22287789111713374,0.4743,0.2786375,arr_delay_rate
2026-06-19,2026-06-26,CLT,0.29981,0.23128831265559768,0.51073,0.28848749999999995,arr_delay_rate
2026-06-19,2026-06-20,DEN,0.33527,0.2189679421162008,0.2321,0.243065,arr_delay_rate
2026-06-19,2026-06-21,DEN,0.4655,0.3202635404069235,0.4171,0.29447999999999996,arr_delay_rate
2026-06-19,2026-06-22,DEN,0.31377,0.3093611616681828,0.24145,0.388315,arr_delay_rate
2026-06-19,2026-06-23,DEN,0.29399,0.19873764912905592,0.17012,0.2145725,arr_delay_rate
2026-06-19,2026-06-24,DEN,0.45251,0.2742724723821538,0.23648,0.25103749999999997,arr_delay_rate
2026-06-19,2026-06-25,DEN,0.38794,0.22363289759624633,0.33065,0.316935,arr_delay_rate
2026-06-19,2026-06-26,DEN,0.26854,0.25196159695630516,0.32416,0.29646500000000003,arr_delay_rate
2026-06-19,2026-06-20,DFW,0.47646,0.39150885875611496,0.42026,0.37528249999999996,arr_delay_rate
2026-06-19,2026-06-21,DFW,0.28541,0.39004349976055946,0.63775,0.5234625,arr_delay_rate
2026-06-19,2026-06-22,DFW,0.53152,0.21597260777628752,0.40085,0.398355,arr_delay_rate
2026-06-19,2026-06-23,DFW,0.40691,0.2463886889133765,0.17667,0.329505,arr_delay_rate
2026-06-19,2026-06-24,DFW,0.25138,0.18942958801599935,0.21175,0.28512000000000004,arr_delay_rate
2026-06-19,2026-06-25,DFW,0.33579,0.22338966913674077,0.33475,0.29941,arr_delay_rate
2026-06-19,2026-06-26,DFW,0.28676,0.40630823403486144,0.9061,0.4890525,arr_delay_rate
2026-06-19,2026-06-20,LAS,0.33065,0.2540617990238155,0.25469,0.175385,arr_delay_rate
2026-06-19,2026-06-21,LAS,0.34227,0.31180626829939123,0.43067,0.287435,arr_delay_rate
2026-06-19,2026-06-22,LAS,0.3798,0.27868884160384894,0.33878,0.307895,arr_delay_rate
2026-06-19,2026-06-23,LAS,0.25962,0.1556385298847904,0.16386,0.1841425,arr_delay_rate
2026-06-19,2026-06-24,LAS,0.30769,0.1873339151968983,0.2542,0.2274,arr_delay_rate
2026-06-19,2026-06-25,LAS,0.32383,0.20469804211551368,0.46281,0.343245,arr_delay_rate
2026-06-19,2026-06-26,LAS,0.30847,0.2363849394750483,0.45752,0.35492499999999993,arr_delay_rate
2026-06-19,2026-06-20,LAX,0.18146,0.2058275717726022,0.27416,0.181475,arr_delay_rate
2026-06-19,2026-06-21,LAX,0.20811,0.29674601229963143,0.32437,0.22071000000000002,arr_delay_rate
2026-06-19,2026-06-22,LAX,0.25744,0.27390765929217314,0.26527,0.2265775,arr_delay_rate
2026-06-19,2026-06-23,LAX,0.2119,0.19215014085018245,0.14312,0.1757775,arr_delay_rate
2026-06-19,2026-06-24,LAX,0.22652,0.19591766861145268,0.20896,0.19965000000000002,arr_delay_rate
2026-06-19,2026-06-25,LAX,0.2359,0.24247736812055384,0.31443,0.2576425,arr_delay_rate
2026-06-19,2026-06-26,LAX,0.26962,0.2389965944905009,0.26821,0.237435,arr_delay_rate
2026-06-19,2026-06-20,MCO,0.39498,0.3484686637624023,0.25806,0.2126075,arr_delay_rate
2026-06-19,2026-06-21,MCO,0.37471,0.3545815704029109,0.343,0.2582525,arr_delay_rate
2026-06-19,2026-06-22,MCO,0.30456,0.26000630071270536,0.25653,0.20706999999999998,arr_delay_rate
2026-06-19,2026-06-23,MCO,0.20854,0.227539632377337,0.34848,0.18236,arr_delay_rate
2026-06-19,2026-06-24,MCO,0.37905,0.23030205434700915,0.20854,0.206345,arr_delay_rate
2026-06-19,2026-06-25,MCO,0.25829,0.18392416283104585,0.31731,0.21775499999999998,arr_delay_rate
2026-06-19,2026-06-26,MCO,0.2,0.2837594798808869,0.46699,0.29445750000000004,arr_delay_rate
2026-06-19,2026-06-20,ORD,0.1893,0.3056839073641327,0.30312,0.225975,arr_delay_rate
2026-06-19,2026-06-21,ORD,0.30323,0.4505664148492409,0.32685,0.418955,arr_delay_rate
2026-06-19,2026-06-22,ORD,0.25619,0.3177366087770842,0.18519,0.266585,arr_delay_rate
2026-06-19,2026-06-23,ORD,0.16764,0.20864016384227413,0.29961,0.2054375,arr_delay_rate
2026-06-19,2026-06-24,ORD,0.40637,0.32047298200804664,0.62381,0.32900250000000003,arr_delay_rate
2026-06-19,2026-06-25,ORD,0.33144,0.23243503238288216,0.4245,0.2950525,arr_delay_rate
2026-06-19,2026-06-26,ORD,0.20301,0.23980877387099941,0.25239,0.278485,arr_delay_rate
2026-06-19,2026-06-20,PHX,0.34746,0.27272053687220693,0.30085,0.219745,arr_delay_rate
2026-06-19,2026-06-21,PHX,0.36138,0.30808950179620187,0.4453,0.27327999999999997,arr_delay_rate
2026-06-19,2026-06-22,PHX,0.25926,0.25291687351792724,0.36852,0.2820825,arr_delay_rate
2026-06-19,2026-06-23,PHX,0.23866,0.19804997862325965,0.25249,0.2502675,arr_delay_rate
2026-06-19,2026-06-24,PHX,0.29412,0.18642338764290334,0.29389,0.2406275,arr_delay_rate
2026-06-19,2026-06-25,PHX,0.3197,0.19090175550626906,0.34637,0.287165,arr_delay_rate
2026-06-19,2026-06-26,PHX,0.26838,0.23356459761444748,0.35161,0.29071749999999996,arr_delay_rate
2026-06-19,2026-06-20,SEA,0.16227,0.22175406637994788,0.20732,0.17751,arr_delay_rate
2026-06-19,2026-06-21,SEA,0.31418,0.25954600493307883,0.30857,0.20008250000000002,arr_delay_rate
2026-06-19,2026-06-22,SEA,0.27027,0.2515243934876663,0.25905,0.21447999999999998,arr_delay_rate
2026-06-19,2026-06-23,SEA,0.2874,0.19097142380788196,0.14286,0.1782575,arr_delay_rate
2026-06-19,2026-06-24,SEA,0.17647,0.21187959927517946,0.21654,0.18439500000000003,arr_delay_rate
2026-06-19,2026-06-25,SEA,0.24144,0.24837190119419533,0.3428,0.2604875,arr_delay_rate
2026-06-19,2026-06-26,SEA,0.20114,0.2734099539207517,0.30916,0.261035,arr_delay_rate
2026-06-26,2026-06-27,ATL,0.18575,0.24500236577516737,0.15435,0.1464725,arr_delay_rate
2026-06-26,2026-06-28,ATL,0.12283,0.2447612872075865,0.18202,0.291135,arr_delay_rate
2026-06-26,2026-06-29,ATL,0.09719,0.23655368125405843,0.28836,0.25801,arr_delay_rate
2026-06-26,2026-06-30,ATL,0.1201,0.20076170065235027,0.17327,0.13433,arr_delay_rate
2026-06-26,2026-07-01,ATL,0.20119,0.2054480139470094,0.18456,0.150655,arr_delay_rate
2026-06-26,2026-07-02,ATL,0.1507,0.18667425380425587,0.14925,0.258735,arr_delay_rate
2026-06-26,2026-07-03,ATL,0.54034,0.19463248192356408,0.14528,0.20249499999999998,arr_delay_rate
2026-06-26,2026-06-27,CLT,0.5234,0.2876400362556156,0.46822,0.360975,arr_delay_rate
2026-06-26,2026-06-28,CLT,0.35644,0.24730229045802585,0.37647,0.3019275,arr_delay_rate
2026-06-26,2026-06-29,CLT,0.18271,0.3023866328613181,0.382,0.31095249999999997,arr_delay_rate
2026-06-26,2026-06-30,CLT,0.22521,0.1956670058150658,0.22967,0.174015,arr_delay_rate
2026-06-26,2026-07-01,CLT,0.1626,0.1850474880699269,0.16433,0.175525,arr_delay_rate
2026-06-26,2026-07-02,CLT,0.21083,0.2278437729122294,0.24806,0.28622,arr_delay_rate
2026-06-26,2026-07-03,CLT,0.32406,0.24719571328254458,0.29981,0.31983500000000004,arr_delay_rate
2026-06-26,2026-06-27,DEN,0.41791,0.26662652642491597,0.33527,0.2833,arr_delay_rate
2026-06-26,2026-06-28,DEN,0.35876,0.2944850385280763,0.4655,0.36029,arr_delay_rate
2026-06-26,2026-06-29,DEN,0.21493,0.2838401388066775,0.31377,0.4054325000000001,arr_delay_rate
2026-06-26,2026-06-30,DEN,0.37637,0.20202464339795523,0.29399,0.241105,arr_delay_rate
2026-06-26,2026-07-01,DEN,0.21301,0.35050735903255664,0.45251,0.30707,arr_delay_rate
2026-06-26,2026-07-02,DEN,0.31621,0.330641070859929,0.38794,0.3592575,arr_delay_rate
2026-06-26,2026-07-03,DEN,0.31381,0.2816802818491088,0.26854,0.27949,arr_delay_rate
2026-06-26,2026-06-27,DFW,0.26275,0.29920847284740754,0.47646,0.3841625,arr_delay_rate
2026-06-26,2026-06-28,DFW,0.28208,0.2759989369300199,0.28541,0.4918925,arr_delay_rate
2026-06-26,2026-06-29,DFW,0.19745,0.3079961552421805,0.53152,0.40463249999999995,arr_delay_rate
2026-06-26,2026-06-30,DFW,0.23172,0.2620659520628934,0.40691,0.3178275,arr_delay_rate
2026-06-26,2026-07-01,DFW,0.27132,0.28440728023180833,0.25138,0.229825,arr_delay_rate
2026-06-26,2026-07-02,DFW,0.26443,0.3051373586607852,0.33579,0.32078999999999996,arr_delay_rate
2026-06-26,2026-07-03,DFW,0.21462,0.28252742073731446,0.28676,0.5277275,arr_delay_rate
2026-06-26,2026-06-27,LAS,0.25798,0.23966945371523793,0.33065,0.222715,arr_delay_rate
2026-06-26,2026-06-28,LAS,0.26337,0.24804555931998867,0.34227,0.322895,arr_delay_rate
2026-06-26,2026-06-29,LAS,0.15337,0.2548330498589194,0.3798,0.31755,arr_delay_rate
2026-06-26,2026-06-30,LAS,0.19221,0.218149922619241,0.25962,0.1931025,arr_delay_rate
2026-06-26,2026-07-01,LAS,0.19856,0.25129989190443497,0.30769,0.25467,arr_delay_rate
2026-06-26,2026-07-02,LAS,0.25615,0.29251744601666185,0.32383,0.3520675,arr_delay_rate
2026-06-26,2026-07-03,LAS,0.22246,0.29521293439679147,0.30847,0.364395,arr_delay_rate
2026-06-26,2026-06-27,LAX,0.23092,0.20993596642621098,0.18146,0.183405,arr_delay_rate
2026-06-26,2026-06-28,LAX,0.24242,0.23339119941342754,0.20811,0.23427499999999998,arr_delay_rate
2026-06-26,2026-06-29,LAX,0.19224,0.2353833599661735,0.25744,0.2372075,arr_delay_rate
2026-06-26,2026-06-30,LAX,0.15909,0.1870005840973044,0.2119,0.175045,arr_delay_rate
2026-06-26,2026-07-01,LAX,0.23034,0.22647602748997336,0.22652,0.22110999999999997,arr_delay_rate
2026-06-26,2026-07-02,LAX,0.25784,0.28121810121171736,0.2359,0.26546000000000003,arr_delay_rate
2026-06-26,2026-07-03,LAX,0.25365,0.23834164784826883,0.26962,0.2601175,arr_delay_rate
2026-06-26,2026-06-27,MCO,0.43541,0.25554135593459426,0.39498,0.2497325,arr_delay_rate
2026-06-26,2026-06-28,MCO,0.32235,0.2809841845213135,0.37471,0.30296,arr_delay_rate
2026-06-26,2026-06-29,MCO,0.25532,0.2653199561666953,0.30456,0.238505,arr_delay_rate
2026-06-26,2026-06-30,MCO,0.46214,0.1281217381506769,0.20854,0.19923000000000002,arr_delay_rate
2026-06-26,2026-07-01,MCO,0.17456,0.2882355064446327,0.37905,0.23397250000000003,arr_delay_rate
2026-06-26,2026-07-02,MCO,0.1844,0.24851368687410974,0.25829,0.235045,arr_delay_rate
2026-06-26,2026-07-03,MCO,0.24213,0.2112616796707014,0.2,0.2748825,arr_delay_rate
2026-06-26,2026-06-27,ORD,0.14782,0.2687571497389723,0.1893,0.22564499999999998,arr_delay_rate
2026-06-26,2026-06-28,ORD,0.22053,0.2655808160678628,0.30323,0.330055,arr_delay_rate
2026-06-26,2026-06-29,ORD,0.18863,0.2743606170573333,0.25619,0.27571,arr_delay_rate
2026-06-26,2026-06-30,ORD,0.20463,0.2405424333625189,0.16764,0.2132575,arr_delay_rate
2026-06-26,2026-07-01,ORD,0.23485,0.258027440640663,0.40637,0.3880475,arr_delay_rate
2026-06-26,2026-07-02,ORD,0.25768,0.21690918728140235,0.33144,0.3450475,arr_delay_rate
2026-06-26,2026-07-03,ORD,0.5618,0.29838113310134834,0.20301,0.2956,arr_delay_rate
2026-06-26,2026-06-27,PHX,0.20211,0.24224904641204212,0.34746,0.24169,arr_delay_rate
2026-06-26,2026-06-28,PHX,0.21224,0.2354307569582727,0.36138,0.318215,arr_delay_rate
2026-06-26,2026-06-29,PHX,0.16854,0.22228229132391486,0.25926,0.26665,arr_delay_rate
2026-06-26,2026-06-30,PHX,0.18526,0.2643628974866161,0.23866,0.2412775,arr_delay_rate
2026-06-26,2026-07-01,PHX,0.21654,0.22748536771281874,0.29412,0.25522249999999996,arr_delay_rate
2026-06-26,2026-07-02,PHX,0.2397,0.2958592568606905,0.3197,0.316825,arr_delay_rate
2026-06-26,2026-07-03,PHX,0.24808,0.2486508116587312,0.26838,0.3121175,arr_delay_rate
2026-06-26,2026-06-27,SEA,0.19756,0.2194978132306366,0.16227,0.17768499999999998,arr_delay_rate
2026-06-26,2026-06-28,SEA,0.18199,0.24906724066030586,0.31418,0.24572000000000002,arr_delay_rate
2026-06-26,2026-06-29,SEA,0.16031,0.2098520629026094,0.27027,0.23367749999999998,arr_delay_rate
2026-06-26,2026-06-30,SEA,0.19336,0.18348043296334715,0.2874,0.19594,arr_delay_rate
2026-06-26,2026-07-01,SEA,0.18359,0.20155422980572182,0.17647,0.1893375,arr_delay_rate
2026-06-26,2026-07-02,SEA,0.25144,0.262423007766512,0.24144,0.25495249999999997,arr_delay_rate
2026-06-26,2026-07-03,SEA,0.20736,0.21390152099690665,0.20114,0.2329475,arr_delay_rate
2026-07-03,2026-07-04,ATL,0.26794,0.21980787276909589,0.18575,0.1581775,arr_delay_rate
2026-07-03,2026-07-05,ATL,0.45724,0.2916482250257608,0.12283,0.2794925,arr_delay_rate
2026-07-03,2026-07-06,ATL,0.31614,0.21838859634558302,0.09719,0.24219999999999997,arr_delay_rate
2026-07-03,2026-07-07,ATL,0.25508,0.18512115241974145,0.1201,0.13865,arr_delay_rate
2026-07-03,2026-07-08,ATL,0.14175,0.20142266156257801,0.20119,0.17967500000000003,arr_delay_rate
2026-07-03,2026-07-09,ATL,0.45,0.22266398146497252,0.1507,0.272955,arr_delay_rate
2026-07-03,2026-07-10,ATL,0.45238,0.2368279114630324,0.54034,0.3199525,arr_delay_rate
2026-07-03,2026-07-04,CLT,0.20667,0.31257556377572315,0.5234,0.39907499999999996,arr_delay_rate
2026-07-03,2026-07-05,CLT,0.5121,0.25885007722072484,0.35644,0.3444025,arr_delay_rate
2026-07-03,2026-07-06,CLT,0.58159,0.23383794964262794,0.18271,0.2638575,arr_delay_rate
2026-07-03,2026-07-07,CLT,0.4109,0.2144849483371076,0.22521,0.19787,arr_delay_rate
2026-07-03,2026-07-08,CLT,0.22811,0.1961879646243768,0.1626,0.18947999999999998,arr_delay_rate
2026-07-03,2026-07-09,CLT,0.37475,0.2522594330515751,0.21083,0.2951775,arr_delay_rate
2026-07-03,2026-07-10,CLT,0.50784,0.30022791743667,0.32406,0.3784775,arr_delay_rate
2026-07-03,2026-07-04,DEN,0.151,0.3096420906321788,0.41791,0.31055499999999997,arr_delay_rate
2026-07-03,2026-07-05,DEN,0.234,0.2973177117122702,0.35876,0.4099275,arr_delay_rate
2026-07-03,2026-07-06,DEN,0.31697,0.2586930273072218,0.21493,0.3228725,arr_delay_rate
2026-07-03,2026-07-07,DEN,0.37694,0.2167768189669405,0.37637,0.2793225,arr_delay_rate
2026-07-03,2026-07-08,DEN,0.41977,0.18866917509198508,0.21301,0.2941375,arr_delay_rate
