flight_id,date_key,carrier_code,origin_airport,route,delay_prob,delay_pred,delay_p50,delay_p90,cancel_prob,arr_del15,cancelled
3215755617776251294,20260630,UA,SFO,SFO-DEN,0.19608329,0,-7.1844444,52.21679,0.003954885,0,0
1561910713201512866,20260630,OO,SGF,SGF-DEN,0.21033211,1,-6.303593,56.424282,0.0052591898,0,0
1233475269739052735,20260630,AA,DFW,DFW-SEA,0.34537968,1,8.138419,63.0127,0.00865839,0,0
11505138748033202900,20260630,DL,SLC,SLC-IAD,0.09590444,0,-12.611297,22.806353,0.006043273,0,0
1393167575930417540,20260630,YX,SAV,SAV-BOS,0.1868743,0,-6.2134337,63.39599,0.010054357,0,0
16361534706943532872,20260630,YX,LGA,LGA-BOS,0.17293233,0,-9.153812,40.507027,0.016760692,0,0
7895848870617870616,20260630,WN,STL,STL-CMH,0.19670747,0,-2.4889843,46.036316,0.004573392,0,0
12784628465906671682,20260630,MQ,DFW,DFW-GGG,0.11854199,0,-7.2865334,20.397902,0.0090986695,0,0
7824227243522492748,20260630,AA,CLT,CLT-DTW,0.22709952,1,-8.340585,58.59982,0.0057458957,0,0
3789430313890177586,20260630,UA,SFO,SFO-ORD,0.21033211,1,-5.7104053,44.570507,0.005714553,0,0
15724471346165510356,20260630,MQ,ORD,ORD-SGF,0.2730834,1,-2.8917384,73.946106,0.0059715044,0,0
11322790337982079545,20260630,UA,DEN,DEN-MCI,0.16029368,0,-2.852097,50.386257,0.003536866,1,0
1788960015831771312,20260630,YX,CVG,CVG-JFK,0.06308771,0,-13.833359,18.445583,0.011043913,0,0
3556484042849888977,20260630,YX,DCA,DCA-BOS,0.34537968,1,2.4884305,84.094635,0.013435467,0,0
13327164005498444561,20260630,YX,DCA,DCA-LGA,0.40816328,1,4.455314,84.482315,0.025178824,0,0
8506137715999746600,20260630,UA,IAH,IAH-SFO,0.16029368,0,-9.570439,48.22703,0.0034680085,0,0
18302556336141690482,20260630,DL,FLL,FLL-DTW,0.19608329,0,-1.5372301,66.87071,0.0070670214,0,0
12911712864160426124,20260630,WN,MCO,MCO-HOU,,,,,0.0043202094,,1
15726951600448022023,20260630,YX,LGA,LGA-JAX,0.14316992,0,-10.113486,34.681965,0.011785746,0,0
17534194193255418405,20260630,DL,SEA,SEA-DEN,0.18518518,0,-5.781212,46.363514,0.0060137645,0,0
10436404019789410867,20260630,DL,BDL,BDL-DTW,0.14316992,0,-13.180421,11.412509,0.006915759,0,0
14143951780257024393,20260630,AS,MSY,MSY-SEA,0.27479208,1,-2.6731093,38.600193,0.0052309455,1,0
4584605503947406927,20260630,B6,LAX,LAX-BOS,0.22709952,1,-8.18286,48.59273,0.0077609923,0,0
8428254276898777284,20260630,MQ,MIA,MIA-AVL,0.23073286,1,-8.41884,41.768604,0.005216147,0,0
5477810372511808753,20260630,AS,HNL,HNL-LIH,0.07552722,0,-3.770182,8.19067,0.003900454,0,0
5575644160746047214,20260630,AA,PHL,PHL-SAN,0.17293233,0,-8.547778,26.359943,0.00623306,0,0
12726231446760628661,20260630,MQ,DFW,DFW-BMI,0.16029368,0,-4.696067,28.199263,0.010184816,0,0
13166087257919762541,20260630,WN,DEN,DEN-IND,0.19608329,0,-1.6816745,31.406612,0.0040607103,0,0
10539607690706611488,20260630,AS,MCI,MCI-SEA,0.16029368,0,-8.061717,24.695599,0.0037476139,0,0
5853722543537470099,20260630,OH,DCA,DCA-JAX,0.3370125,1,-4.5655,57.36678,0.010074127,1,0
16094109823571007490,20260630,WN,MEM,MEM-HOU,0.24328545,1,-1.9239074,34.444836,0.0033952373,1,0
4628050853683259589,20260630,AA,MCO,MCO-DFW,0.10879669,0,-13.053437,21.570576,0.009281607,0,0
5038630461214199275,20260630,WN,SEA,SEA-PHX,0.04648526,0,-7.346924,12.372697,0.0032896518,0,0
10060453783248140755,20260630,DL,LAX,LAX-DTW,0.10879669,0,-10.105431,21.716084,0.004077791,0,0
467976544869966431,20260630,AS,PDX,PDX-IAH,0.10879669,0,-7.785292,20.53187,0.0061288644,0,0
5358553421240368165,20260630,WN,DEN,DEN-SAT,0.10879669,0,-6.7054825,13.364331,0.0035149872,0,0
17891139093896518015,20260630,WN,AUS,AUS-DAL,0.16029368,0,-5.1492944,30.189476,0.0044735167,0,0
12659092289150725231,20260630,WN,DAL,DAL-MCI,0.2730834,1,-0.047521897,46.739964,0.0055872044,1,0
16221772449937943329,20260630,WN,FLL,FLL-AUS,0.06308771,0,-4.102044,17.86701,0.0034683002,0,0
17912504303327165995,20260630,YX,LGA,LGA-CMH,0.27911416,1,-7.7490263,72.92429,0.015732655,0,0
17146877634348167942,20260630,OO,SGU,SGU-SLC,0.07552722,0,-14.7362175,15.233966,0.0033170586,0,0
16849414566767648165,20260630,OH,CLT,CLT-SBN,0.2730834,1,-8.179682,44.831127,0.00878063,1,0
770721645943055078,20260630,WN,MDW,MDW-ALB,0.14316992,0,-7.311938,24.635443,0.005177702,0,0
483345924284987259,20260630,AA,DFW,DFW-ORD,0.18339327,0,-6.9273834,37.89126,0.012677011,0,0
8196879626218623681,20260630,YX,EWR,EWR-GRR,0.16029368,0,-10.370189,25.617653,0.012397312,0,0
6020158400509293866,20260630,WN,BOI,BOI-SAN,0.2730834,1,1.7206681,36.77064,0.0036209836,0,0
18407420218459182203,20260630,DL,IAH,IAH-MSP,0.13235295,0,-7.4625726,38.481716,0.0063955206,0,0
11489373600087838331,20260630,OO,ORD,ORD-SBN,0.39551193,1,5.5780535,106.4159,0.009394767,0,0
15200930881120529027,20260630,OO,LAX,LAX-ELP,0.11854199,0,-10.7767105,30.41994,0.0034055947,0,0
9672104839762945836,20260630,YX,ORD,ORD-MCI,0.22216624,1,-3.316541,48.21147,0.006978232,0,0
13494987194697868332,20260630,OO,DTW,DTW-MKE,0.2730834,1,-5.320596,88.19806,0.0068362616,0,0
16269597693450641914,20260630,OO,LNK,LNK-ORD,0.17293233,0,-9.858258,53.176388,0.010618544,0,0
4695480621126416026,20260630,OO,SJT,SJT-DFW,0.24328545,1,-7.233116,70.48843,0.011487882,0,0
9814192467033124372,20260630,OO,SAF,SAF-ORD,0.11854199,0,-11.880128,34.179844,0.0050501204,0,0
4953478186928178416,20260630,WN,OAK,OAK-LGB,0.19608329,0,-3.1134017,28.832958,0.0025166653,0,0
7866694285903472589,20260630,WN,MCI,MCI-MKE,0.16029368,0,-2.3681383,35.94622,0.0038518033,0,0
1544114034728194431,20260630,OO,ORD,ORD-MKE,0.39551193,1,4.4716926,95.437485,0.01295177,0,0
13532491463742842955,20260630,AA,PHL,PHL-MCO,0.331201,1,-3.0081959,61.18311,0.009711923,1,0
4890006186499083472,20260630,F9,DEN,DEN-SLC,0.19608329,0,-5.9922786,55.83039,0.004153442,0,0
6056810888139608904,20260630,UA,ATL,ATL-EWR,0.29376957,1,-3.289689,59.46861,0.009019683,0,0
12889882636094369473,20260630,OH,BHM,BHM-DCA,0.31195533,1,-2.8792608,78.85263,0.012445358,1,0
17406520443340382228,20260630,OO,ICT,ICT-DEN,0.06797116,0,-12.387701,15.165454,0.005734348,1,0
11055662836538698525,20260630,MQ,ORD,ORD-CVG,0.19608329,0,-6.545253,41.945057,0.0063957092,0,0
15881321176175476110,20260630,OO,DEN,DEN-CID,0.17293233,0,-4.318664,62.783752,0.0052750977,0,0
2279137947096270950,20260630,AA,PBI,PBI-CLT,0.16029368,0,-8.505374,39.72454,0.0057277526,1,0
17455215325902848293,20260630,WN,BNA,BNA-GSP,0.24328545,1,2.928759,41.549484,0.0047585918,0,0
7363874550988840758,20260630,OO,DEN,DEN-FAR,0.18339327,0,-7.40395,54.157814,0.003827691,1,0
15431011358528225132,20260630,MQ,TPA,TPA-BNA,0.2730834,1,-5.419412,52.570095,0.006841702,0,0
13467814633378090871,20260630,G4,AVL,AVL-BOS,0.19608329,0,-8.718148,30.466532,0.0036788783,0,0
14388284575560532761,20260630,YX,LGA,LGA-CHS,0.16029368,0,-6.3562713,38.581757,0.021882968,0,0
12404213115711320480,20260630,OO,DLH,DLH-ORD,0.18339327,0,-4.8143535,47.715782,0.011547549,0,0
7677722235048002468,20260630,YX,BOS,BOS-CLE,0.31195533,1,-1.2689785,82.73199,0.011785243,1,0
3710069135793995383,20260630,WN,OAK,OAK-SBA,0.2226762,1,-6.167178,42.12767,0.0028261573,0,0
2772936762418990913,20260630,DL,DAB,DAB-ATL,0.0990099,0,-15.263167,18.042414,0.0064186305,0,0
5954430182254709089,20260630,DL,CLT,CLT-ATL,0.07552722,0,-11.206965,13.493897,0.006052023,0,0
2177621319246038544,20260630,DL,GSO,GSO-ATL,0.09590444,0,-11.907119,37.14391,0.007072006,0,0
8206858535595456737,20260630,WN,LAX,LAX-MCI,0.07552722,0,-4.9092603,18.481155,0.0030770947,0,0
6767878597945993132,20260630,UA,SFO,SFO-MIA,0.16029368,0,-8.556885,29.425875,0.0043878383,1,0
5192413251399238694,20260630,AA,LAS,LAS-CLT,0.07552722,0,-14.261837,11.383222,0.005066346,0,0
8041820570141456924,20260630,AS,SEA,SEA-BUR,0.1868743,0,-6.9430914,31.246166,0.006476508,0,0
12159441172126528391,20260630,AA,OKC,OKC-DFW,0.16029368,0,-6.0863223,37.151817,0.009896496,0,0
13489174184828037229,20260630,DL,ATL,ATL-MLB,0.14316992,0,-5.7714996,28.994316,0.007462048,1,0
9022517882560329639,20260630,UA,RDU,RDU-EWR,0.07552722,0,-11.498535,16.259953,0.0061107827,0,0
14086534925500042965,20260630,DL,DTW,DTW-ATL,0.14316992,0,-9.220501,32.83877,0.0056158258,0,0
1044040439112747688,20260630,OO,LAX,LAX-OMA,0.11854199,0,-7.8920608,35.010517,0.003535708,0,0
6758199341178456962,20260630,DL,IAD,IAD-SLC,0.10879669,0,-7.468082,26.667244,0.0050864,0,0
17004900979105688973,20260630,OO,COS,COS-DFW,0.0980876,0,-13.27035,22.727093,0.008327228,0,0
250830235216803785,20260630,AA,DFW,DFW-SAN,0.31195533,1,-1.3946182,51.364788,0.010105169,0,0
7040184898223094616,20260630,AS,ONT,ONT-SEA,0.070776254,0,-8.310255,20.806839,0.0049203103,0,0
9930226351603487825,20260630,WN,MDW,MDW-SMF,0.24328545,1,0.19625506,37.060066,0.004558863,0,0
17535651185550300561,20260630,WN,MDW,MDW-COS,0.2226762,1,-0.023852887,36.08481,0.0050180936,0,0
11275574201358106337,20260630,B6,STT,STT-SJU,0.29376957,1,-2.2729876,61.109093,0.009234395,0,0
12564215236145369639,20260630,DL,MSP,MSP-SAN,0.19608329,0,-7.798037,30.127321,0.004172705,0,0
12438306194417536597,20260630,AA,PHL,PHL-BGR,0.29376957,1,1.4718858,55.286274,0.011049337,0,0
15718212424845990315,20260630,DL,ATL,ATL-RIC,0.14141414,0,-6.7975454,26.579226,0.009989264,0,0
1168050529951436282,20260630,AA,PHL,PHL-RDU,0.1868743,0,-3.8628385,40.110744,0.009893765,0,0
2892017527044900505,20260630,WN,DAL,DAL-AUS,0.089354955,0,-8.269976,28.892776,0.0057759974,0,0
5837487285622347719,20260630,AA,BHM,BHM-DFW,0.11016949,0,-9.012377,36.866264,0.009186704,1,0
10763801386042695773,20260630,WN,SAV,SAV-BWI,0.054302808,0,-7.31723,14.190386,0.005447806,0,0
2449565752926635151,20260630,OO,MSP,MSP-OMA,0.19608329,0,-7.7350993,47.932796,0.0048878826,0,0
2937217115123332275,20260630,UA,BOS,BOS-DEN,0.089354955,0,-12.334245,21.313007,0.0039051801,0,0
10456557785008458190,20260630,WN,SDF,SDF-LAS,0.14316992,0,-9.37281,20.134422,0.002901493,0,0
15384070672274900625,20260630,DL,ORD,ORD-LGA,0.29965156,1,-1.563655,82.93406,0.016544284,0,0
14737758568064064259,20260630,OO,FAT,FAT-SEA,0.089354955,0,-10.375451,21.583136,0.004444088,0,0
4155888228173935968,20260630,UA,ORD,ORD-CLE,0.2494929,1,-0.01276728,60.22737,0.0053094653,0,0
14104757180628729188,20260630,UA,SFO,SFO-LAX,0.22709952,1,-3.6625788,43.323967,0.0056011067,1,0
12128988526886501805,20260630,OO,PHX,PHX-MRY,0.18825832,0,-8.975796,48.439117,0.0067246063,0,0
1534141477846534054,20260630,WN,BNA,BNA-ECP,0.04648526,0,-9.425473,12.67823,0.0023465194,0,0
17102258150310497476,20260630,AA,OKC,OKC-DFW,0.18825832,0,-6.836915,41.731926,0.013890217,1,0
11165021161913605768,20260630,YX,GRR,GRR-EWR,0.23116963,1,-6.9801984,78.99015,0.010068828,0,0
15936954790922396093,20260630,OO,SLC,SLC-ONT,0.07552722,0,-8.95754,21.91375,0.003254008,0,0
10373872146017057318,20260630,AA,CLT,CLT-ROC,0.17293233,0,-4.733508,25.337685,0.0068062847,0,0
16211331630870150206,20260630,DL,PSC,PSC-MSP,0.089354955,0,-10.422855,16.897255,0.0028207835,0,0
9833111575424702929,20260630,UA,SEA,SEA-SFO,0.1868743,0,-6.4948006,30.447687,0.0043064,1,0
3615038016577848483,20260630,DL,ATL,ATL-AUS,0.17293233,0,-5.364091,39.92075,0.0063757617,0,0
14925040121239394900,20260630,YX,LGA,LGA-BOS,0.29376957,1,-4.813539,69.54407,0.017455831,0,0
18062471894995169015,20260630,UA,IAD,IAD-LAS,0.0980876,0,-11.956912,25.464972,0.0025294786,0,0
9172259831469577007,20260630,YX,ORD,ORD-CLE,0.17293233,0,-7.9779644,34.655346,0.0074951686,0,0
15149316051810269461,20260630,DL,SFO,SFO-MSP,0.14316992,0,-11.692416,23.536709,0.0050138347,0,0
2879458685983964744,20260630,WN,MCO,MCO-ATL,0.28778338,1,5.3701296,63.378223,0.0063401577,1,0
18361280530013651475,20260630,AA,LAX,LAX-MIA,0.24328545,1,-5.7687426,31.5062,0.0052805473,0,0
4655558762100630257,20260630,DL,ATL,ATL-ORD,0.331201,1,-0.3222978,60.017273,0.010242636,0,0
13578419899999505573,20260630,AA,TPA,TPA-PHL,0.070776254,0,-12.661375,12.97602,0.00724641,0,0
3219153690512526216,20260630,OO,ORD,ORD-MKE,0.38794616,1,6.321371,105.59178,0.012193027,1,0
14203482972110486136,20260630,AA,SAT,SAT-CLT,0.07552722,0,-14.110495,17.626278,0.0080350395,0,0
4424861780169526854,20260630,UA,SAT,SAT-DEN,0.14197148,0,-8.691413,37.236397,0.0027411077,0,0
3732379829438581130,20260630,YX,TVC,TVC-BOS,0.22709952,1,-4.7430835,48.55097,0.00883144,0,0
952139860784677060,20260630,OO,DEN,DEN-WYS,0.14316992,0,-8.710308,31.267626,0.005875123,0,0
6398518575553007539,20260630,DL,ATL,ATL-CAE,0.16029368,0,-9.030651,37.52697,0.008279286,0,0
7761372130379371416,20260630,MQ,MIA,MIA-JAX,0.06797116,0,-11.375956,15.686245,0.004867673,0,0
10821047409507923192,20260630,B6,MCO,MCO-LGA,0.27479208,1,-3.4350584,57.410614,0.011660412,0,0
6701180189085420867,20260630,DL,PHL,PHL-ATL,0.089354955,0,-14.069327,16.377209,0.007673024,0,0
17736280982291636196,20260630,UA,MSP,MSP-DEN,0.07552722,0,-12.088448,22.523521,0.0027336653,0,0
14773125195460081792,20260630,AA,EYW,EYW-CLT,0.21033211,1,-11.994172,45.59841,0.0077737393,0,0
8843618825696578855,20260630,UA,MFR,MFR-SFO,0.26141426,1,-4.9400463,52.11592,0.0019179237,1,0
11045105977775551167,20260630,B6,SJU,SJU-TPA,0.16029368,0,-7.046885,38.29885,0.0049836193,0,0
2051743104849505057,20260630,AS,SEA,SEA-FAI,0.16029368,0,-7.490279,28.939714,0.0031482934,0,0
15620935315143027086,20260630,WN,TPA,TPA-STL,0.04648526,0,-11.360576,5.5303936,0.0033293683,0,0
4375689575127942446,20260630,AA,DFW,DFW-PHX,0.1868743,0,-7.943435,30.747328,0.0062699057,0,0
14020488604436239269,20260630,AA,LIH,LIH-LAX,0.18339327,0,-10.00925,19.402184,0.0048510903,0,0
15438966081630422561,20260630,MQ,BUR,BUR-PHX,0.17293233,0,-11.165119,31.728413,0.0064985277,0,0
7765140760423330802,20260630,YX,BOS,BOS-MKE,0.16029368,0,-9.613284,20.447498,0.008716459,0,0
2287533989417223352,20260630,AA,DFW,DFW-TPA,0.29376957,1,-1.5880862,54.20268,0.008437174,1,0
268163644206687805,20260630,DL,ATL,ATL-DTW,0.22216624,1,-1.3724122,49.933617,0.0067356774,0,0
12434327250224181109,20260630,WN,HOU,HOU-DAL,0.2226762,1,-3.6457825,34.32924,0.005951887,0,0
7701066334763101855,20260630,AA,RDU,RDU-DFW,0.10489511,0,-10.096885,14.304611,0.0073909257,0,0
9775345266142949403,20260630,B6,RDU,RDU-JFK,0.17293233,0,-11.145038,31.897076,0.007981693,0,0
5116537521175576432,20260630,AA,CLT,CLT-PIT,0.14316992,0,-7.76022,33.687153,0.0050369343,0,0
6879636864334735533,20260630,DL,DTW,DTW-SLC,0.11854199,0,-7.5314336,33.90929,0.0040398315,0,0
8921249178538156252,20260630,DL,ATL,ATL-LEX,0.14197148,0,-7.691619,36.461514,0.006735924,0,0
1550791590240177137,20260630,OH,CLT,CLT-DAY,0.22709952,1,-7.080739,60.41481,0.0087195765,1,0
3665347672183717089,20260630,YX,IAD,IAD-MCI,0.14678898,0,-7.462038,35.59453,0.0060365302,0,0
10544482316095476165,20260630,WN,BZN,BZN-LAS,0.16029368,0,-7.3138876,22.539984,0.0027487057,0,0
2117870932786486110,20260630,WN,BNA,BNA-DTW,0.27479208,1,2.3809638,40.816395,0.0038782714,0,0
13286009028779162041,20260630,WN,MIA,MIA-MCO,0.04733728,0,-11.39107,8.402459,0.0045807585,0,0
1167190508016251430,20260630,WN,DEN,DEN-EUG,0.089354955,0,-5.3468246,28.181335,0.002246618,0,0
16001685209354863170,20260630,AA,RSW,RSW-DCA,0.31008583,1,-4.6251726,66.177826,0.007692958,0,0
14135094431335890947,20260630,WN,TPA,TPA-MKE,0.22709952,1,-1.1012007,42.348106,0.0042640716,1,0
852352808251509652,20260630,AA,DFW,DFW-ORD,0.18825832,0,-5.3333764,32.548164,0.010896545,0,0
9925326318186061576,20260630,DL,LAX,LAX-LIH,0.1157727,0,-10.650472,22.059652,0.0021649934,0,0
1848624436097166848,20260630,UA,EWR,EWR-FLL,0.22709952,1,-8.465729,38.998123,0.0068877446,0,0
14826067492894025087,20260630,OO,FAT,FAT-SLC,0.070776254,0,-11.251142,16.909916,0.005458939,0,0
6747182979714242392,20260630,AA,PHL,PHL-CLT,0.18825832,0,-11.216475,42.59552,0.0074278913,1,0
7850611382976907420,20260630,AA,MIA,MIA-LGA,0.34537968,1,0.051469028,78.68869,0.012296007,0,0
5907013132343210397,20260630,AA,PHX,PHX-SFO,0.2226762,1,-3.4013271,58.26413,0.0044944785,0,0
13986116516375891837,20260630,AA,DEN,DEN-ORD,0.28778338,1,0.11786677,75.21972,0.00743172,0,0
4970286874570460307,20260630,MQ,DFW,DFW-LBB,0.17293233,0,-5.6219974,41.18442,0.006519651,1,0
11682379077161542163,20260630,OO,ORD,ORD-OKC,0.22709952,1,-1.5135782,46.2857,0.0076957,0,0
13224523182064495000,20260630,YX,PIT,PIT-BOS,0.27479208,1,-6.186832,79.279915,0.009367784,0,0
7122248370742543977,20260630,WN,CHS,CHS-BNA,0.31008583,1,2.9917884,32.3117,0.0047618127,1,0
6145680002885180558,20260630,OO,GSP,GSP-ORD,0.14316992,0,-10.309468,38.744823,0.009433092,0,0
704279254642460989,20260630,DL,MSP,MSP-PHX,0.27479208,1,-2.7268558,46.2436,0.0041909493,0,0
13988666796045221965,20260630,OO,ABQ,ABQ-ORD,0.1868743,0,-9.712482,36.58028,0.006608237,0,0
11821861080188550003,20260630,MQ,BDL,BDL-ORD,0.3832008,1,-0.13545905,97.51823,0.014317134,0,0
4171540465281866610,20260630,WN,ATL,ATL-AUS,0.04648526,0,-11.118416,8.575358,0.004324716,0,0
12309601178331576945,20260630,WN,DAL,DAL-SAV,0.24328545,1,-2.9690738,37.350174,0.004666654,0,0
7809117023211437757,20260630,WN,DAL,DAL-COS,0.0980876,0,-7.0201178,23.964823,0.004608147,0,0
11497185250803388974,20260630,AA,MIA,MIA-PHL,0.23116963,1,-5.2753663,61.552166,0.007977357,0,0
17064549293835050615,20260630,MQ,LIT,LIT-DFW,0.16029368,0,-5.7968583,45.186096,0.0069069937,0,0
10466957274109708050,20260630,DL,BOS,BOS-PBI,0.3075862,1,-0.53346854,48.29918,0.010030172,1,0
4218028097350241275,20260630,WN,HOU,HOU-AUS,0.10879669,0,-6.473197,20.62129,0.003788852,0,0
10958424728300627166,20260630,B6,MCO,MCO-BDL,0.29376957,1,-0.7855994,47.127125,0.009133593,0,0
4371958990462480625,20260630,OO,DEN,DEN-COS,0.19608329,0,-6.9422793,38.5391,0.005068659,0,0
16882114165885961881,20260630,DL,SEA,SEA-BOS,0.22216624,1,-7.3541546,46.42045,0.007712037,1,0
360112070277888699,20260630,DL,ATL,ATL-PIT,0.10879669,0,-6.828855,22.860338,0.005233927,0,0
12936314614366671224,20260630,MQ,SYR,SYR-ORD,0.16029368,0,-5.268183,28.656332,0.006160888,0,0
1292123264568837387,20260630,DL,BUR,BUR-ATL,0.18825832,0,-9.551446,39.943203,0.012450317,0,0
5894445503237297831,20260630,WN,DEN,DEN-LGB,0.29965156,1,3.0737514,46.12973,0.0025128466,1,0
7552512262694619728,20260630,AS,SLC,SLC-SEA,0.19670747,0,-7.100032,29.278126,0.00495619,0,0
11617024890253883784,20260630,DL,DEN,DEN-ATL,0.16029368,0,-7.2016616,34.892784,0.005044429,0,0
2596922290646318395,20260630,WN,DEN,DEN-SMF,0.10879669,0,-6.539336,14.767035,0.0027011246,0,0
16680178403965906297,20260630,WN,BNA,BNA-MSP,0.2730834,1,-1.5188491,34.34824,0.0040806853,0,0
8873310505899468778,20260630,WN,RSW,RSW-PIT,0.22216624,1,1.845666,31.508015,0.002997048,0,0
5593285634970603505,20260630,MQ,HOU,HOU-DFW,0.14316992,0,-10.375743,17.826426,0.009034816,0,0
10847732102306451939,20260630,WN,CLE,CLE-STL,0.04648526,0,-12.296112,9.011112,0.0029440853,0,0
10704851823697646473,20260630,DL,ATL,ATL-BNA,0.16029368,0,-3.8014655,24.701061,0.0066514206,0,0
3979623728128253052,20260630,UA,EWR,EWR-FLL,0.24328545,1,-4.4952183,52.845467,0.00944223,0,0
14684299961711884357,20260630,WN,SMF,SMF-BOI,0.22709952,1,-2.8189774,40.06131,0.0017777071,1,0
13825157965727985034,20260630,DL,STL,STL-SLC,0.06308771,0,-12.466816,15.126008,0.004549362,0,0
17864782299149600893,20260630,WN,TPA,TPA-CMH,0.22216624,1,1.2007053,54.797237,0.00484124,0,0
1679335561265271475,20260630,WN,BOI,BOI-PHX,0.24328545,1,1.5598685,45.33052,0.0032224432,0,0
145847914843225558,20260630,OO,PHX,PHX-OMA,0.2226762,1,-4.606107,58.361824,0.008011314,0,0
13640575885919602635,20260630,UA,BNA,BNA-ORD,0.13478261,0,-10.0516405,16.643593,0.0053094393,0,0
6908116559271279907,20260630,UA,EWR,EWR-SAN,0.07552722,0,-11.467099,12.948583,0.0054239733,0,0
16850469553045937626,20260630,DL,GRR,GRR-ATL,0.17293233,0,-12.674785,43.293503,0.006538846,1,0
14948405235839279379,20260630,OO,DAY,DAY-ORD,0.29376957,1,-6.451268,87.325836,0.011377184,1,0
4119941340230945544,20260630,UA,ORD,ORD-OMA,0.17293233,0,-2.4573758,62.598904,0.0044331606,0,0
15236512976929947245,20260630,YX,DCA,DCA-JFK,0.07552722,0,-13.057319,15.653149,0.011616331,0,0
14256033147673951090,20260630,WN,DAL,DAL-MDW,0.23116963,1,-1.6140878,32.134422,0.0071248678,0,0
2300984897410213034,20260630,OO,PHX,PHX-YUM,0.13411938,0,-10.057465,23.187304,0.006076779,0,0
6953486492433264326,20260630,AA,LAX,LAX-ORD,0.09590444,0,-11.400011,20.644806,0.005963857,0,0
16412659898103814387,20260630,AA,STT,STT-CLT,0.1157727,0,-16.525282,23.729227,0.005704287,1,0
12420912557886314792,20260630,OO,DFW,DFW-SGU,0.19608329,0,-6.30919,33.6151,0.0070838025,0,0
4924176573237908363,20260630,F9,RSW,RSW-CLE,0.2226762,1,-9.937629,60.792183,0.0044877753,0,0
10605991163981393889,20260630,AA,FLL,FLL-PHL,0.29376957,1,-2.1027584,63.96734,0.009759407,0,0
15874746729048621913,20260630,F9,RDU,RDU-ATL,0.18825832,0,-6.6607633,46.431602,0.00626866,0,0
10095273276497457712,20260630,AA,GEG,GEG-PHX,0.14141414,0,-7.17411,26.916512,0.0050267056,0,0
7770304893262877925,20260630,AA,EWR,EWR-MIA,0.06308771,0,-15.28317,14.622846,0.01099538,0,0
11340162404090845924,20260630,WN,PIT,PIT-MCO,0.04648526,0,-12.1877165,7.4742165,0.0032676158,0,0
8211104578662174226,20260630,AA,VPS,VPS-DFW,0.11854199,0,-7.7577777,26.271206,0.008280856,0,0
16654222875731779152,20260630,WN,LAS,LAS-MSY,0.22216624,1,1.4533437,46.83516,0.003860289,1,0
10370507848660740462,20260630,WN,ATL,ATL-TPA,0.27911416,1,2.4142065,48.799595,0.0054005045,0,0
7129688948727751637,20260630,AA,ONT,ONT-DFW,0.17293233,0,-7.1545773,43.889534,0.009537958,0,0
6211194455843022636,20260630,DL,SEA,SEA-ANC,0.18825832,0,-3.9045825,42.230156,0.007693087,0,0
13109875070561433400,20260630,YX,ORD,ORD-BUF,0.16029368,0,-9.15704,26.629303,0.009565403,0,0
13460375490681051887,20260630,WN,IND,IND-FLL,0.23073286,1,-2.2687838,38.49688,0.0049789743,0,0
6250597022453149527,20260630,DL,DTW,DTW-AUS,0.16029368,0,-9.223394,37.63711,0.004963285,0,0
13408148313799196518,20260630,DL,ATL,ATL-PIT,0.09590444,0,-7.6633615,14.615298,0.005192466,0,0
17969879911344488871,20260630,UA,EWR,EWR-AUS,0.24328545,1,-5.9603386,51.894733,0.0063759447,1,0
2310616733551807550,20260630,WN,PIT,PIT-TPA,0.27911416,1,-1.2706774,43.589397,0.0042987843,0,0
14698403268850806711,20260630,UA,DEN,DEN-IAD,0.06308771,0,-12.40843,13.717877,0.003622445,0,0
16771769744548622236,20260630,F9,SLC,SLC-PHX,0.16029368,0,-10.229928,28.036165,0.0037716061,0,0
5711817790841178050,20260630,OO,SGU,SGU-SLC,0.06308771,0,-15.201295,12.415885,0.0031150521,0,0
6495315899739549478,20260630,WN,MCI,MCI-DEN,0.24328545,1,-0.46958965,51.383106,0.0041494993,0,0
12249296297858742286,20260630,AS,SEA,SEA-ORD,0.1868743,0,-5.92473,25.538614,0.0067701177,0,0
10822468050789678387,20260630,YX,JFK,JFK-PIT,0.17293233,0,-11.134599,37.057766,0.0074488595,0,0
9100994540852862950,20260630,YX,DCA,DCA-IND,0.10879669,0,-11.646606,21.846094,0.007382315,0,0
4311416356252400588,20260630,F9,DEN,DEN-LAS,0.16029368,0,-6.411182,42.482124,0.0029850306,0,0
5464575091872960836,20260630,AS,DFW,DFW-SEA,0.24328545,1,-0.83557606,33.68357,0.0062,0,0
10698022062586619063,20260630,DL,PBI,PBI-LGA,0.34565148,1,3.0825834,85.39246,0.014561563,0,0
7235286000544656138,20260630,OO,DEN,DEN-GJT,0.11854199,0,-5.5969567,16.812532,0.0038218019,0,0
17153822384058133816,20260630,UA,DEN,DEN-TVC,0.1157727,0,-7.3211293,24.763107,0.0038120612,0,0
15592429399434256972,20260630,WN,DAL,DAL-LAS,0.04648526,0,-9.218905,6.62666,0.0039950833,0,0
1225697020899703498,20260630,AA,PHL,PHL-AUS,0.27479208,1,-5.6355186,51.024216,0.0058618044,0,0
8830706503500290121,20260630,F9,IAH,IAH-DEN,0.1157727,0,-9.908681,29.780567,0.004216125,1,0
